genre	filename	sentence1	sentence2	score
main-news	headlines	Mayawati kräver presidentens styre i Kashmir	Mayawati kräver att presidenterna härskar i Jammu och Kashmir	3.0
main-news	headlines	Ugandas president undertecknar räkningen mot homosexuella	Ugandas president undertecknar hård anti-homosexuell lag	4.0
main-news	headlines	Rocks, Tear Gas Fly som thailändska protester värmer upp	Stenar, tårgas flyger när thailändska protester värms upp	5.0
main-news	headlines	Boston misstänkta begravd begravd i Virginia	Boston bombmistenkt begravd på Virginia kyrkogård	5.0
main-news	headlines	Sex döda i filippinsk restaurang	6 dödade på restaurangen i Filippinerna	5.0
main-news	headlines	Kinas armé tidning slår ut på USA: s PRISM-program	Den kinesiska armétidningen slår USA: s PRISM-program	5.0
main-news	headlines	Silvio Berlusconi förvisades från Italiens parlament	Silvio Berlusconi förvisades från parlamentet	4.0
main-news	headlines	Två dödades i bilarnas explosion	Två dödade i bilar i Bahrain	5.0
main-news	headlines	Ryssland varnar för att det kommer att svara om intressen attackeras i Ukraina	"Ryssland varnar för att det kommer att ""svara"" om intressen i Ukraina attackeras"	5.0
main-news	headlines	Hosni Mubarak rättegång uppskjutits till 8 juni	Mubarak rättegång uppskjutits till juni	4.0
main-news	headlines	Egypten-demonstranter trotsar kabinhotet för att avsluta sit-ins	Egypten demonstranter trotsar kabinetthot	4.0
main-news	headlines	Par gifter sig i Storbritanniens första Scientology-bröllop	Par gifter sig i Storbritanniens första Scientology-bröllop	5.0
main-news	headlines	Katars emir överlämnar makten till sin son	Qatari emir överlämnar makten till sonen Tamim	4.0
main-news	headlines	Filippinernas tyfon dödstal fruktade att träffa 7000	Filippinernas tyfon dödstal ökar över 5 000	3.0
main-news	headlines	"Egypten stöttar för ""fredag av ilska"" efter blodbad"	Egypten stöttar på fredag av ilska efter blodig nedbrott	4.0
main-news	headlines	Red Sox Beat Tigers 5-2 till Advance to World Series	Red Sox slog Tigers för att nå World Series	4.0
main-news	headlines	Kina landar Jade Rabbit robot rover på månen	Kina landar robotrover på månen	4.0
main-news	headlines	Ukrainska parlamentet avfärdar presidenten	Ukrainas parlament röstar för att avskjuta presidenten	4.0
main-news	headlines	Venezuelas lagstiftare bröder sig bland valspänningar	Venezuelas lagstiftare bråkar över valet	5.0
main-news	headlines	Nordkorea varnar utlänningar i söder, rådgivning om evakuering	Nordkorea varnar utlänningar i söder att evakuera	5.0
main-news	headlines	Kapten på den sjunkna sydkoreanska färjan arresterad	Kapten på den kapslade S-koreanska färjan arresterad	4.0
main-news	headlines	Bilar, förare kastar ut i floden efter Wash. I-5-brokollaps	Bilar kastar sig in i floden när den amerikanska bron kollapsar	3.0
main-news	headlines	Dödstalet i Syrien är nu 100 000	Dödstalet i Syrien över 100 000 hittills	5.0
main-news	headlines	Kommunistiska rebeller bakhåller sig filippinsk polis, dödar 7	Kommunistiska rebeller dödar åtta filippinska poliser	4.0
main-news	headlines	Egypts Morsi står inför rättegång för fängelse, mord, säger åtal	Egypts Morsi står inför rätta för fängelse	3.0
main-news	headlines	Irans kärnprat kommer in tredje dagen	Iran kärnkraftssamtal går in i avgörande tredje dag	5.0
main-news	headlines	Den thailändska armén förklarar kamplag	Thailands armé förklarar kampslag, förnekar kupp	3.0
main-news	headlines	Kvinnan dör när man rider berg-och dalbana i Texas	Kvinnan dör ridning berg-och dalbana på Texas nöjespark	4.0
main-news	headlines	Nobelförfattaren Doris Lessing dör 94 år	Nobelprisvinnande författaren Doris Lessing dör	4.0
main-news	headlines	Över 100 döda som tyfon smälter centrala Filippinerna	Åtminstone 100 döda som tyfonslagare Filippinerna	5.0
main-news	headlines	Första bankkontors sparbank ATM öppnas i Chennai	Indiens första kontorssparebank ATM invigdes i Chennai	4.0
main-news	headlines	Israel går med på att vapenvila på 12 timmar	Israel går med på att 24-timmarsvapen kommer att bli våldsamma	3.0
main-news	headlines	Jordbävning på 6,2 i kraft slår av Indonesiens Sumatra - USGS	Jordbävningen med en storlek på 6,9 slår ut från ön Indonesien	3.0
main-news	headlines	Den brittiska stuntmanen drog till sin död i missdrift med vingdräkt	Den brittiska stuntman dör i vingdräkt-missöde i Alperna	4.0
main-news	headlines	Vad får Indien att rösta? Jaipur Lit Fest debatterar	Vad får Indien att rösta? Debatt på Jaipur Literature Festival	5.0
main-news	headlines	Vit diamant bryter rekord i Hong Kong-auktionen	Vit diamant hämtar rekord $ 34 miljoner på HK-auktionen	4.0
main-news	headlines	Kinesisk satellit upptäcker stora objekt i sökområdet	Malaysia: Kinesisk satellit hittades objekt i havet	3.0
main-news	headlines	Hamas uppmanar Hizbullah att dra kämpar ur Syrien	Hamas uppmanar Hizbollah att dra ut styrkor från Syrien	5.0
main-news	headlines	USA och Ryssland når avtal om Syrias kemiska vapen	Kina välkomnar USA, Rysslands avtal om Syrien kemiska vapen	3.0
main-news	headlines	PSNI misslyckades RUC-tjänstemän, berättade domstolen	"13:23 PSNI ""misslyckade RUC-officerfamiljer"""	4.0
main-news	headlines	Aktien är lägre efter detaljhandeln	Aktien är lägre efter vinst från återförsäljare	5.0
main-news	headlines	Polishelikopter kraschar på den skotska puben	Polishelikopter kraschar på toppen av baren i Glasgow	4.0
main-news	headlines	USA ökar trycket på Israel när FN kräver våldsamhet i Gaza	USA, FN ökar trycket på Israel över Gaza	4.0
main-news	headlines	"Australiens premiärminister säger ""mycket säker"" -signaler från svart låda"	De australiska premiärministerens ljud kommer från Flight 370	4.0
main-news	headlines	"Mandelas tillstånd har ""förbättrats"""	"Mandelas tillstånd har ""förvärrats under de senaste 48 timmarna"""	1.0
main-news	headlines	Philippe blir kung av Belgien	Philippe stiger upp tronen i det uppdelade Belgien	4.0
main-news	headlines	Indiens anti-graftparti tar ansvar i New Delhi	Indiens Anti-Graft Party bildar regering i Delhi	4.0
main-news	headlines	Spanien godkänner ny restriktiv abortlagstiftning	Den spanska regeringen godkänner snäva restriktioner för abort	5.0
main-news	headlines	"Obama beordrar Syrien ""gasattack"" utredning"	FN uppmanar Syrien gasattackinspektion	2.0
main-news	headlines	Den tyska ambassadörens uppehåll i Aten sköt på	Skott avfyrades mot den tyska ambassadörens bostad i Aten	5.0
main-news	headlines	Ukrainas fängslade oppositionsikon Tymosjenko går fri	Ukrainas oppositionschef vill ha fler protester	2.0
main-news	headlines	Oklahoma undersöker vad som gick fel vid avslutad körning	Okla. Fångar dör av hjärtattack efter botad avrättning	3.0
main-news	headlines	Napolitano valdes för andra mandatperiod som Italiens president	Italiens president Napolitano valdes för andra mandatperiod	5.0
main-news	headlines	FN-domstolen dömmer 6 bosniska kroater för grymhet	FN: s krigsförbrytningsdomstol fördömer sex bosniska kroater	4.0
main-news	headlines	Saudisk man med tryckkokare arresterad på Detroit flygplats	Saudisk man reser med tryckkokare arresterad	4.0
main-news	headlines	Nordkorea säger att ställa amerikanska medborgare på rättegång	Nordkorea säger kvarhållen amerikansk turist för att få rättegång	5.0
main-news	headlines	Thailändska protester eskalerar mitt i våld	Thailändska demonstranter kallar generalstrejk	3.0
main-news	headlines	Egypten ställer nödläge efter att 95 dödades	Egypten tillkännager en månads nödsituation över hela landet	3.0
main-news	headlines	"Rally kräver ""rättvisa för Trayvon"""	"I hela USA samlar folk om ""Justice for Trayvon"""	4.0
main-news	headlines	FN varnar för svårigheter med kvinnor, barn i Syriens Homs	UNICEF kräver omedelbar säker tillgång till kvinnor, barn i Homs	3.0
main-news	headlines	Hagel, Dempsey står inför kongressen över försvarsbudgeten	"Hagel beklagar ""politiska"" förändringar av USA: s försvarsbudget"	4.0
main-news	headlines	Sony säljer PC-enhet och klipper jobb	Sony ska axla PC-enheten i större affärsöversyn	3.0
main-news	headlines	Mannen dödar 4 i Kalifornien innan polisen skjuter honom död	Polis: Gunman dödade 6 i skott i Kalifornien	2.0
main-news	headlines	N. Korea deporterar äldre amerikaner	Nordkorea deporteras arresterade krigsveteran i USA	2.0
main-news	headlines	Sökledaren uppmanar till försiktighet i fynd relaterade till saknade malaysisk jetliner	Sökare som hoppas att pingar kommer från förlorade malaysiska flygplan	1.0
main-news	headlines	Mandela minns av familjen, eftersom stadion minnesmärke planeras	Mandelas familj tackar nation och värld för stöd	1.0
main-news	headlines	Ukrainas ordförandeskap säger att avtalet nått vid krisförhandlingar	Ukrainas rivaler tecknar avtal för att avsluta krisen	4.0
main-news	headlines	Obama mullar begränsade militära åtgärder i Syrien	Obama uppmanar militära åtgärder mot Syrien, men kommer att söka kongressen 'OK	2.0
main-news	headlines	Syriens premiärminskning slipper mordförsök, säger regimen	Den syriska premiärministern överlever mordförsöket	4.0
main-news	headlines	Jordanien valde att ta Saudis plats i FN: s säkerhetsråd	Jordanien valde till FN: s säkerhetsråd som Saudiarabien förkastade	3.0
main-news	headlines	Minst 18 dödade i Irak-moskébombningen	Mer än 60 dödade vid begravningen i Irak	0.0
main-news	headlines	Polisen omger demonstranter i Belfast före G8	Fredlig anti-G8-protest som hålls i Belfast	3.0
main-news	headlines	George Zimmerman fann sig inte skyldig i mordet på Trayvon Martin	George Zimmerman-domaren driver kabelnyheter till Talkradio-läget	1.0
main-news	headlines	Tio räddade utanför Waterford i Dublin	Sex räddade efter att båten har kapats i Dublin Bay	3.0
main-news	headlines	Mandela tillbringar tredje dagen på sjukhus	Mandela på sjukhuset för tredje dagen	5.0
main-news	headlines	En dödades i sammanstötningar på muslimska brödraskapets kontor i Kairo	Egypten: Demonstranter stormar muslimska brödraskapets huvudkontor	2.0
main-news	headlines	Saudiska kvinnor ska protestera mot körförbud	Saudiska kvinnor kör i protest med lite problem	2.0
main-news	headlines	Det ryska parlamentet tillåter Putin att använda militär i Ukraina	President Obama varnar Ryssland att stanna utanför Ukraina	1.0
main-news	headlines	"Nelson Mandela sjukhussläpp rapporterar ""felaktigt"""	Nelson Mandela går hem efter sjukhusvistelse	2.0
main-news	headlines	Världsaktierna ökar med hopp om att Fed ska hålla stimulans	Fed förväntas upprätthålla stimulans	1.0
main-news	headlines	Inga vinnare i ett sanktionskrig	Sanktionernas påverkan på Ryssland	1.0
main-news	headlines	Världscup som drabbats av ny stadionsdöd	Arbetaren dör på VM-stadion	3.0
main-news	headlines	Tata Nano och andra indiska små bilar misslyckas kraschtest	Hur klarar världens billigaste bil i kraschtest?	1.0
main-news	headlines	Grekland träffar överenskommelse med trojka, vilket förväntas reda ut inom några dagar	Skuldinspektörer når avtal med Grekland	3.0
main-news	headlines	Murray avslutar 77-års väntan på brittisk vinst	Murray vinner Wimbledon-titel som slutar Britains 77 år ångest	5.0
main-news	headlines	Malaysia Airlines-plan kraschar vid gränsen mellan Ukraina och Ryssland - live	USA: Ryssland massande trupper vid Ukrainas gräns	0.0
main-news	headlines	USA för att bestämma omfattningen av kemiska vapenanvändning av Syrien	Vad vi hittills vet om kemiska vapen i Syrias inbördeskrig	2.0
main-news	headlines	Det dolda kriget i Pakistan	Nya stora jordbävningar stenar sydväst Pakistan	0.0
main-news	headlines	Rysslands Putin hävdar myndighet att invadera Ukraina	Kreml: Putin har ännu inte beslutat att använda ryska trupper i Ukraina	2.0
main-news	headlines	Senior CPC-tjänsteman träffar topppresidentens speciella sändebud	"Nordkoreas ledare skickar ""speciell sändebud"" till Kina"	3.0
main-news	headlines	Turkiets oro fortsätter trots parkens protest	"Den turkiska premiärministeren Erdogan säger ""plikt"" att beordra nedbrytning av Istanbul park protest"	1.0
main-news	headlines	Påven efterlyser åtgärder för klimatförändringar i utkast till encykliska	Påven uppmanar till åtgärder för klimatförändringar i utkast till encykliska	5.0
main-news	headlines	Singapore aktier öppnar 0,28% lägre på torsdagen	Singapore-aktierna öppnade 0,19% högre på torsdagen	2.0
main-news	headlines	Vem är Jihadi John?	"Vem var ""Jihadi John?"""	5.0
main-news	headlines	Rubriker i stora iranska tidningar den 4 oktober	Rubriker i flera iranska tidningar den 19 oktober	2.0
main-news	headlines	Den amerikanska riksadvokaten håller avgår	Den amerikanska riksadvokaten Eric Holder avgår	4.0
main-news	headlines	USA, EU: s bredare sanktioner mot Ryssland	USA, EU ökar sanktionerna mot Ryssland	5.0
main-news	headlines	De bästa asiatiska nyheterna kl 14:30 GMT	De bästa asiatiska nyheterna 1:25 p.m. GMT	1.0
main-news	headlines	Hur gjorde Dow Jones industriella genomsnitt onsdag	Hur Dow Jones industriella genomsnitt gick på måndag	2.0
main-news	headlines	Hajj går vidare trots kran kollaps, tjänstemän löfte	Hajj fortsätter trots kranens kollaps	4.0
main-news	headlines	US House Republicans väljer Paul Ryan som talare	USA: s husrepublikaner ögonvilliga Ryan för talare	3.0
main-news	headlines	Topp asiatiska nyheter klockan 16:00 GMT	De bästa asiatiska nyheterna 08:39 GMT	3.0
main-news	headlines	Singapore aktier öppnar 0,83% högre på onsdag	Singapore aktier öppnar 0,06% lägre på tisdag	1.0
main-news	headlines	Kinesiska statsobligationer terminer öppnar högre tisdag	Kinesiska statsobligationer terminer stänger blandad onsdag	1.0
main-news	headlines	Den amerikanska riksadvokaten håller avgår	Riksadvokaten Eric Holder att avgöra	5.0
main-news	headlines	Rubriker i stora iranska tidningar 27 september	Rubriker i flera iranska tidningar den 19 oktober	3.0
main-news	headlines	Kina på hög varning för tyfonen Kalmaegi	Kina ger gul varning för tyfonen Kalmaegi	4.0
main-news	headlines	Saudi-ledda flygattacker träffade den jemenitiska huvudstaden	Saudiska flygattacker i Jemens huvudstad dödar 29	3.0
main-news	headlines	Mali jakter jihadister nattklubb mördare	Militanter attackerar FN när Mali jakter jihadister nattklubb mördare	3.0
main-news	headlines	Jordbävningen i storleken 7,3 träffar Nepal	Jordbävning med 6,6-magnitud slår utanför Indonesien	1.0
main-news	headlines	Tokyo-aktierna öppnas högre än den livliga amerikanska marknaden	Tokyo aktier öppnar högre spårning amerikanska vinster	4.0
main-news	headlines	Irans parlament stöder kärnkraftsavtal	Irans hårddiskar attackerar kärnkraftsavtal	1.0
